Ticker_name,Date,Close
Corn,2018-08-03,369.75
Corn,2018-08-06,371.0
Corn,2018-08-07,370.75
Corn,2018-08-08,371.25
Corn,2018-08-09,369.25
Corn,2018-08-10,357.75
Corn,2018-08-13,356.5
Corn,2018-08-14,362.25
Corn,2018-08-15,361.5
Corn,2018-08-16,365.25
Corn,2018-08-17,364.25
Corn,2018-08-20,362.0
Corn,2018-08-21,359.75
Corn,2018-08-22,352.5
Corn,2018-08-23,346.75
Corn,2018-08-24,348.5
Corn,2018-08-27,346.75
Corn,2018-08-28,341.0
Corn,2018-08-29,341.25
Corn,2018-08-30,341.0
Corn,2018-08-31,351.0
Corn,2018-09-04,354.5
Corn,2018-09-05,351.75
Corn,2018-09-06,353.5
Corn,2018-09-07,354.25
Corn,2018-09-10,355.5
Corn,2018-09-11,355.25
Corn,2018-09-12,341.5
Corn,2018-09-13,336.25
Corn,2018-09-14,337.0
Corn,2018-09-17,348.0
Corn,2018-09-18,343.25
Corn,2018-09-19,345.75
Corn,2018-09-20,352.5
Corn,2018-09-21,357.25
Corn,2018-09-24,360.5
Corn,2018-09-25,363.75
Corn,2018-09-26,363.0
Corn,2018-09-27,364.75
Corn,2018-09-28,356.25
Corn,2018-10-01,365.75
Corn,2018-10-02,367.5
Corn,2018-10-03,364.75
Corn,2018-10-04,367.5
Corn,2018-10-05,368.25
Corn,2018-10-08,366.5
Corn,2018-10-09,364.5
Corn,2018-10-10,362.75
Corn,2018-10-11,369.25
Corn,2018-10-12,373.75
Corn,2018-10-15,378.25
Corn,2018-10-16,375.25
Corn,2018-10-17,374.25
Corn,2018-10-18,370.75
Corn,2018-10-19,367.0
Corn,2018-10-22,369.5
Corn,2018-10-23,370.25
Corn,2018-10-24,368.25
Corn,2018-10-25,361.0
Corn,2018-10-26,367.75
Corn,2018-10-29,366.75
Corn,2018-10-30,364.75
Corn,2018-10-31,363.25
Corn,2018-11-01,366.75
Corn,2018-11-02,371.25
Corn,2018-11-05,374.0
Corn,2018-11-06,373.25
Corn,2018-11-07,372.25
Corn,2018-11-08,373.5
Corn,2018-11-09,369.75
Corn,2018-11-12,371.25
Corn,2018-11-13,366.5
Corn,2018-11-14,367.0
Corn,2018-11-15,367.5
Corn,2018-11-16,364.75
Corn,2018-11-19,362.25
Corn,2018-11-20,361.25
Corn,2018-11-21,361.75
Corn,2018-11-23,359.0
Corn,2018-11-26,356.0
Corn,2018-11-27,356.5
Corn,2018-11-28,360.5
Corn,2018-11-29,360.25
Corn,2018-11-30,366.5
Corn,2018-12-03,371.25
Corn,2018-12-04,374.25
Corn,2018-12-06,372.0
Corn,2018-12-07,374.0
Corn,2018-12-10,374.25
Corn,2018-12-11,375.0
Corn,2018-12-12,376.25
Corn,2018-12-13,375.5
Corn,2018-12-14,376.75
Corn,2018-12-19,381.75
Corn,2018-12-20,375.25
Corn,2018-12-21,378.5
Corn,2018-12-24,377.75
Corn,2018-12-26,373.25
Corn,2018-12-27,374.5
Corn,2018-12-28,375.5
Corn,2018-12-31,375.0
Corn,2019-01-02,375.75
Corn,2019-01-03,379.75
Corn,2019-01-04,383.0
Corn,2019-01-07,382.25
Corn,2019-01-08,380.0
Corn,2019-01-09,382.0
Corn,2019-01-10,376.25
Corn,2019-01-11,378.25
Corn,2019-01-14,378.5
Corn,2019-01-15,371.25
Corn,2019-01-16,374.0
Corn,2019-01-17,380.0
Corn,2019-01-18,381.75
Corn,2019-01-22,379.0
Corn,2019-01-23,378.75
Corn,2019-01-24,377.0
Corn,2019-01-25,380.25
Corn,2019-01-28,379.75
Corn,2019-01-29,377.25
Corn,2019-01-30,381.25
Corn,2019-01-31,376.5
Corn,2019-02-01,378.25
Corn,2019-02-04,379.25
Corn,2019-02-05,380.75
Corn,2019-02-06,380.0
Corn,2019-02-07,376.5
Corn,2019-02-08,374.25
Corn,2019-02-11,372.75
Corn,2019-02-12,378.25
Corn,2019-02-13,378.75
Corn,2019-02-14,374.75
Corn,2019-02-15,374.75
Corn,2019-02-19,369.75
Corn,2019-02-20,370.75
Corn,2019-02-21,375.5
Corn,2019-02-22,375.25
Corn,2019-02-25,370.5
Corn,2019-02-26,366.25
Corn,2019-02-27,363.75
Corn,2019-02-28,362.0
Corn,2019-03-01,364.0
Corn,2019-03-04,365.0
Corn,2019-03-05,366.0
Corn,2019-03-06,362.5
Corn,2019-03-07,356.0
Corn,2019-03-08,354.75
Corn,2019-03-11,352.5
Corn,2019-03-12,356.5
Corn,2019-03-13,357.25
Corn,2019-03-14,361.5
Corn,2019-03-15,373.25
Corn,2019-03-18,371.5
Corn,2019-03-19,371.25
Corn,2019-03-20,371.5
Corn,2019-03-21,376.25
Corn,2019-03-22,378.25
Corn,2019-03-25,379.75
Corn,2019-03-26,377.25
Corn,2019-03-27,373.75
Corn,2019-03-28,374.0
Corn,2019-03-29,356.5
Corn,2019-04-01,361.75
Corn,2019-04-02,361.5
Corn,2019-04-03,362.75
Corn,2019-04-04,365.25
Corn,2019-04-05,362.5
Corn,2019-04-08,360.0
Corn,2019-04-09,360.0
Corn,2019-04-10,361.75
Corn,2019-04-11,360.0
Corn,2019-04-12,361.0
Corn,2019-04-15,362.75
Corn,2019-04-16,359.0
Corn,2019-04-17,358.25
Corn,2019-04-18,358.5
Corn,2019-04-22,354.75
Corn,2019-04-23,351.25
Corn,2019-04-24,346.75
Corn,2019-04-25,347.5
Corn,2019-04-26,351.25
Corn,2019-04-29,352.0
Corn,2019-04-30,353.25
Corn,2019-05-01,360.0
Corn,2019-05-02,362.0
Corn,2019-05-03,363.0
Corn,2019-05-06,355.75
Corn,2019-05-07,358.0
Corn,2019-05-08,355.25
Corn,2019-05-09,344.5
Corn,2019-05-10,342.5
Corn,2019-05-13,347.5
Corn,2019-05-14,360.5
Corn,2019-05-15,369.5
Corn,2019-05-16,379.0
Corn,2019-05-17,383.25
Corn,2019-05-20,389.0
Corn,2019-05-21,394.25
Corn,2019-05-22,394.5
Corn,2019-05-23,389.75
Corn,2019-05-24,404.25
Corn,2019-05-28,420.25
Corn,2019-05-29,418.75
Corn,2019-05-30,436.25
Corn,2019-05-31,427.0
Corn,2019-06-03,424.25
Corn,2019-06-04,425.25
Corn,2019-06-05,414.75
Corn,2019-06-06,420.5
Corn,2019-06-07,415.75
Corn,2019-06-10,415.75
Corn,2019-06-11,427.75
Corn,2019-06-12,430.0
Corn,2019-06-13,442.0
Corn,2019-06-14,453.0
Corn,2019-06-17,454.75
Corn,2019-06-18,449.75
Corn,2019-06-19,441.0
Corn,2019-06-20,450.0
Corn,2019-06-21,442.25
Corn,2019-06-24,446.75
Corn,2019-06-25,447.5
Corn,2019-06-26,443.25
Corn,2019-06-27,440.0
Corn,2019-06-28,420.25
Corn,2019-07-01,412.0
Corn,2019-07-02,413.5
Corn,2019-07-03,433.0
Corn,2019-07-05,434.0
Corn,2019-07-08,438.5
Corn,2019-07-09,431.75
Corn,2019-07-10,434.25
Corn,2019-07-11,447.75
Corn,2019-07-12,449.5
Corn,2019-07-15,441.0
Corn,2019-07-16,435.25
Corn,2019-07-17,436.0
Corn,2019-07-18,424.5
Corn,2019-07-19,430.75
Corn,2019-07-22,422.25
Corn,2019-07-23,425.5
Corn,2019-07-24,424.0
Corn,2019-07-25,418.5
Corn,2019-07-26,414.5
Corn,2019-07-29,417.0
Corn,2019-07-30,411.25
Corn,2019-07-31,400.25
Corn,2019-08-01,392.75
Corn,2019-08-02,399.5
Corn,2019-08-05,405.25
Corn,2019-08-06,404.0
Corn,2019-08-07,406.5
Corn,2019-08-08,411.0
Corn,2019-08-09,410.25
Corn,2019-08-12,385.25
Corn,2019-08-13,366.0
Corn,2019-08-14,359.0
Corn,2019-08-15,360.75
Corn,2019-08-16,371.0
Corn,2019-08-19,365.0
Corn,2019-08-20,359.5
Corn,2019-08-21,362.5
Corn,2019-08-22,363.25
Corn,2019-08-23,359.75
Corn,2019-08-26,358.5
Corn,2019-08-27,357.0
Corn,2019-08-28,362.75
Corn,2019-08-29,359.75
Corn,2019-08-30,358.0
Corn,2019-09-03,349.75
Corn,2019-09-04,346.0
Corn,2019-09-05,346.5
Corn,2019-09-06,342.5
Corn,2019-09-09,340.75
Corn,2019-09-10,348.5
Corn,2019-09-11,348.25
Corn,2019-09-12,354.5
Corn,2019-09-13,355.5
Corn,2019-09-16,374.0
Corn,2019-09-17,368.0
Corn,2019-09-18,371.25
Corn,2019-09-19,372.75
Corn,2019-09-20,370.75
Corn,2019-09-23,373.25
Corn,2019-09-24,374.75
Corn,2019-09-25,374.25
Corn,2019-09-26,372.5
Corn,2019-09-27,371.5
Corn,2019-09-30,388.0
Corn,2019-10-01,392.5
Corn,2019-10-02,387.75
Corn,2019-10-03,388.75
Corn,2019-10-04,384.75
Corn,2019-10-07,387.0
Corn,2019-10-08,395.75
Corn,2019-10-09,394.25
Corn,2019-10-10,380.25
Corn,2019-10-11,397.75
Corn,2019-10-14,397.75
Corn,2019-10-15,393.25
Corn,2019-10-16,391.75
Corn,2019-10-17,394.75
Corn,2019-10-18,391.0
Corn,2019-10-21,387.25
Corn,2019-10-22,388.0
Corn,2019-10-23,387.75
Corn,2019-10-24,386.75
Corn,2019-10-25,386.75
Corn,2019-10-28,384.0
Corn,2019-10-29,386.25
Corn,2019-10-30,390.75
Corn,2019-10-31,390.0
Corn,2019-11-01,389.25
Corn,2019-11-04,383.25
Corn,2019-11-05,381.75
Corn,2019-11-06,378.75
Corn,2019-11-07,375.25
Corn,2019-11-08,377.25
Corn,2019-11-11,373.25
Corn,2019-11-12,377.75
Corn,2019-11-13,375.25
Corn,2019-11-14,375.75
Corn,2019-11-15,371.25
Corn,2019-11-18,367.75
Corn,2019-11-19,370.0
Corn,2019-11-20,366.75
Corn,2019-11-21,368.5
Corn,2019-11-22,368.75
Corn,2019-11-25,370.5
Corn,2019-11-26,367.5
Corn,2019-11-27,362.75
Corn,2019-11-29,371.25
Corn,2019-12-02,373.5
Corn,2019-12-03,372.0
Corn,2019-12-04,368.75
Corn,2019-12-05,365.5
Corn,2019-12-06,366.5
Corn,2019-12-09,365.75
Corn,2019-12-10,363.25
Corn,2019-12-11,357.75
Corn,2019-12-12,367.0
Corn,2019-12-13,366.25
Corn,2019-12-16,388.0
Corn,2019-12-17,390.0
Corn,2019-12-18,387.0
Corn,2019-12-19,386.5
Corn,2019-12-20,387.75
Corn,2019-12-23,388.75
Corn,2019-12-24,387.5
Corn,2019-12-26,388.5
Corn,2019-12-27,390.0
Corn,2019-12-30,388.25
Corn,2019-12-31,387.75
Corn,2020-01-02,391.5
Corn,2020-01-03,386.5
Corn,2020-01-06,384.75
Corn,2020-01-07,384.5
Corn,2020-01-08,384.25
Corn,2020-01-09,383.25
Corn,2020-01-10,385.75
Corn,2020-01-13,389.5
Corn,2020-01-14,389.0
Corn,2020-01-15,387.5
Corn,2020-01-16,375.5
Corn,2020-01-17,389.25
Corn,2020-01-21,387.5
Corn,2020-01-22,388.75
Corn,2020-01-23,393.75
Corn,2020-01-24,387.25
Corn,2020-01-27,380.5
Corn,2020-01-28,386.5
Corn,2020-01-29,384.25
Corn,2020-01-30,379.5
Corn,2020-01-31,381.25
Corn,2020-02-03,378.75
Corn,2020-02-04,382.25
Corn,2020-02-05,380.75
Corn,2020-02-06,379.25
Corn,2020-02-07,383.5
Corn,2020-02-10,381.75
Corn,2020-02-11,379.75
Corn,2020-02-12,383.0
Corn,2020-02-13,379.5
Corn,2020-02-14,377.75
Corn,2020-02-18,383.0
Corn,2020-02-19,380.5
Corn,2020-02-20,378.5
Corn,2020-02-21,377.0
Corn,2020-02-24,372.25
Corn,2020-02-25,372.5
Corn,2020-02-26,370.5
Corn,2020-02-27,364.5
Corn,2020-02-28,366.5
Corn,2020-03-02,374.75
Corn,2020-03-03,381.75
Corn,2020-03-04,387.0
Corn,2020-03-05,384.5
Corn,2020-03-06,377.25
Corn,2020-03-09,374.25
Corn,2020-03-10,380.0
Corn,2020-03-11,379.25
Corn,2020-03-12,369.75
Corn,2020-03-13,370.75
Corn,2020-03-16,354.75
Corn,2020-03-17,344.0
Corn,2020-03-18,335.25
Corn,2020-03-19,345.5
Corn,2020-03-20,343.75
Corn,2020-03-23,343.5
Corn,2020-03-24,347.25
Corn,2020-03-25,348.5
Corn,2020-03-26,348.75
Corn,2020-03-27,346.0
Corn,2020-03-30,341.25
Corn,2020-03-31,340.75
Corn,2020-04-01,334.75
Corn,2020-04-02,333.5
Corn,2020-04-03,330.75
Corn,2020-04-06,327.75
Corn,2020-04-07,331.5
Corn,2020-04-08,330.0
Corn,2020-04-09,331.75
Corn,2020-04-13,331.5
Corn,2020-04-14,326.0
Corn,2020-04-15,319.25
Corn,2020-04-16,319.75
Corn,2020-04-17,322.25
Corn,2020-04-20,314.25
Corn,2020-04-21,309.25
Corn,2020-04-22,317.5
Corn,2020-04-23,319.25
Corn,2020-04-24,315.75
Corn,2020-04-27,305.5
Corn,2020-04-28,302.75
Corn,2020-04-29,304.5
Corn,2020-04-30,311.5
Corn,2020-05-01,311.5
Corn,2020-05-04,310.75
Corn,2020-05-05,313.0
Corn,2020-05-06,311.75
Corn,2020-05-07,316.0
Corn,2020-05-08,319.0
Corn,2020-05-11,318.5
Corn,2020-05-12,323.75
Corn,2020-05-13,320.25
Corn,2020-05-14,320.25
Corn,2020-05-15,319.25
Corn,2020-05-18,320.75
Corn,2020-05-19,321.25
Corn,2020-05-20,319.5
Corn,2020-05-21,317.75
Corn,2020-05-22,318.0
Corn,2020-05-26,319.0
Corn,2020-05-27,320.5
Corn,2020-05-28,327.5
Corn,2020-05-29,325.75
Corn,2020-06-01,323.25
Corn,2020-06-02,324.25
Corn,2020-06-03,324.0
Corn,2020-06-04,329.0
Corn,2020-06-05,331.25
Corn,2020-06-08,333.75
Corn,2020-06-09,327.5
Corn,2020-06-10,326.25
Corn,2020-06-11,329.75
Corn,2020-06-12,330.0
Corn,2020-06-15,329.25
Corn,2020-06-16,329.0
Corn,2020-06-17,330.25
Corn,2020-06-18,331.0
Corn,2020-06-19,332.5
Corn,2020-06-22,328.25
Corn,2020-06-23,325.0
Corn,2020-06-24,324.25
Corn,2020-06-25,317.25
Corn,2020-06-26,317.0
Corn,2020-06-29,326.25
Corn,2020-06-30,338.5
Corn,2020-07-01,348.25
Corn,2020-07-02,342.5
Corn,2020-07-06,346.5
Corn,2020-07-07,345.0
Corn,2020-07-08,348.25
Corn,2020-07-09,351.25
Corn,2020-07-10,340.5
Corn,2020-07-13,334.0
Corn,2020-07-14,334.75
Corn,2020-07-15,326.25
Corn,2020-07-16,330.25
Corn,2020-07-17,333.0
Corn,2020-07-20,328.25
Corn,2020-07-21,322.75
Corn,2020-07-22,327.5
Corn,2020-07-23,328.0
Corn,2020-07-24,326.25
Corn,2020-07-27,325.0
Corn,2020-07-28,320.0
Corn,2020-07-29,315.5
Corn,2020-07-30,315.75
Corn,2020-07-31,316.0
Corn,2020-08-03,317.5
Corn,2020-08-04,308.25
Corn,2020-08-05,311.0
Corn,2020-08-06,311.25
Corn,2020-08-07,307.75
Corn,2020-08-10,310.5
Corn,2020-08-11,311.5
Corn,2020-08-12,314.5
Corn,2020-08-13,325.25
Corn,2020-08-14,324.5
Corn,2020-08-17,331.0
Corn,2020-08-18,327.0
Corn,2020-08-19,325.0
Corn,2020-08-20,324.5
Corn,2020-08-21,327.0
Corn,2020-08-24,331.75
Corn,2020-08-25,340.75
Corn,2020-08-26,340.5
Corn,2020-08-27,344.25
Corn,2020-08-28,346.0
Corn,2020-08-31,348.5
Corn,2020-09-01,349.5
Corn,2020-09-02,349.75
Corn,2020-09-03,344.5
Corn,2020-09-04,347.25
Corn,2020-09-08,351.0
Corn,2020-09-09,350.0
Corn,2020-09-10,357.25
Corn,2020-09-11,365.0
Corn,2020-09-14,357.5
Corn,2020-09-15,366.0
Corn,2020-09-16,371.75
Corn,2020-09-17,375.25
Corn,2020-09-18,378.5
Corn,2020-09-21,369.75
Corn,2020-09-22,369.25
Corn,2020-09-23,368.5
Corn,2020-09-24,363.5
Corn,2020-09-25,365.25
Corn,2020-09-28,366.75
Corn,2020-09-29,364.75
Corn,2020-09-30,379.0
Corn,2020-10-01,382.75
Corn,2020-10-02,379.75
Corn,2020-10-05,379.5
Corn,2020-10-06,385.0
Corn,2020-10-07,388.75
Corn,2020-10-08,387.0
Corn,2020-10-09,395.0
Corn,2020-10-12,389.0
Corn,2020-10-13,391.25
Corn,2020-10-14,396.5
Corn,2020-10-15,403.75
Corn,2020-10-16,402.0
Corn,2020-10-19,405.25
Corn,2020-10-20,408.75
Corn,2020-10-21,413.75
Corn,2020-10-22,416.25
Corn,2020-10-23,419.25
Corn,2020-10-26,417.75
Corn,2020-10-27,416.0
Corn,2020-10-28,401.5
Corn,2020-10-29,398.5
Corn,2020-10-30,398.5
Corn,2020-11-02,397.5
Corn,2020-11-03,401.0
Corn,2020-11-04,405.25
Corn,2020-11-05,409.25
Corn,2020-11-06,406.75
Corn,2020-11-09,407.5
Corn,2020-11-10,423.0
Corn,2020-11-11,417.25
Corn,2020-11-12,408.25
Corn,2020-11-13,410.5
Corn,2020-11-16,416.25
Corn,2020-11-17,420.25
Corn,2020-11-18,425.75
Corn,2020-11-19,422.5
Corn,2020-11-20,423.25
Corn,2020-11-23,426.5
Corn,2020-11-24,425.75
Corn,2020-11-25,420.0
Corn,2020-11-27,425.5
Corn,2020-11-30,419.75
Corn,2020-12-01,414.75
Corn,2020-12-02,419.0
Corn,2020-12-03,422.5
Corn,2020-12-04,417.0
Corn,2020-12-07,419.5
Corn,2020-12-08,417.0
Corn,2020-12-09,422.0
Corn,2020-12-10,420.25
Corn,2020-12-11,424.25
Corn,2020-12-14,419.25
Corn,2020-12-15,424.75
Corn,2020-12-16,427.25
Corn,2020-12-17,432.5
Corn,2020-12-18,437.5
Corn,2020-12-21,440.0
Corn,2020-12-22,443.5
Corn,2020-12-23,447.25
Corn,2020-12-24,451.0
Corn,2020-12-28,456.5
Corn,2020-12-29,466.0
Corn,2020-12-30,474.5
Corn,2020-12-31,484.0
Corn,2021-01-04,483.75
Corn,2021-01-05,491.75
Corn,2021-01-06,495.0
Corn,2021-01-07,494.0
Corn,2021-01-08,496.25
Corn,2021-01-11,492.25
Corn,2021-01-12,517.25
Corn,2021-01-13,524.5
Corn,2021-01-14,534.25
Corn,2021-01-15,531.5
Corn,2021-01-19,526.0
Corn,2021-01-20,522.0
Corn,2021-01-21,524.25
Corn,2021-01-22,500.5
Corn,2021-01-25,511.5
Corn,2021-01-26,532.25
Corn,2021-01-27,534.0
Corn,2021-01-28,534.5
Corn,2021-01-29,547.0
Corn,2021-02-01,549.25
Corn,2021-02-02,543.0
Corn,2021-02-03,552.0
Corn,2021-02-04,550.0
Corn,2021-02-05,548.5
Corn,2021-02-08,563.75
Corn,2021-02-09,556.25
Corn,2021-02-10,534.5
Corn,2021-02-11,541.0
Corn,2021-02-12,538.75
Corn,2021-02-16,552.25
Corn,2021-02-17,553.0
Corn,2021-02-18,550.25
Corn,2021-02-19,542.75
Corn,2021-02-22,551.0
Corn,2021-02-23,553.75
Corn,2021-02-24,559.25
Corn,2021-02-25,554.75
Corn,2021-02-26,555.5
Corn,2021-03-01,547.5
Corn,2021-03-02,560.75
Corn,2021-03-03,550.25
Corn,2021-03-04,546.25
Corn,2021-03-05,562.0
Corn,2021-03-08,565.0
Corn,2021-03-09,562.0
Corn,2021-03-10,547.75
Corn,2021-03-11,555.0
Corn,2021-03-12,549.25
Corn,2021-03-15,549.5
Corn,2021-03-16,554.25
Corn,2021-03-17,558.0
Corn,2021-03-18,546.5
Corn,2021-03-19,557.75
Corn,2021-03-22,549.0
Corn,2021-03-23,551.25
Corn,2021-03-24,553.25
Corn,2021-03-25,546.5
Corn,2021-03-26,552.5
Corn,2021-03-29,546.75
Corn,2021-03-30,539.25
Corn,2021-03-31,564.25
Corn,2021-04-01,559.75
Corn,2021-04-05,553.25
Corn,2021-04-06,554.25
Corn,2021-04-07,560.5
Corn,2021-04-08,579.75
Corn,2021-04-09,577.25
Corn,2021-04-12,569.0
Corn,2021-04-13,580.0
Corn,2021-04-14,594.0
Corn,2021-04-15,590.0
Corn,2021-04-16,585.5
Corn,2021-04-19,592.0
Corn,2021-04-20,606.5
Corn,2021-04-21,625.5
Corn,2021-04-22,650.5
Corn,2021-04-23,655.5
Corn,2021-04-26,680.5
Corn,2021-04-27,695.5
Corn,2021-04-28,686.25
Corn,2021-04-29,702.0
Corn,2021-04-30,740.0
Corn,2021-05-03,732.25
Corn,2021-05-04,744.75
Corn,2021-05-05,753.25
Corn,2021-05-06,759.5
Corn,2021-05-07,772.75
Corn,2021-05-10,748.0
Corn,2021-05-11,759.5
Corn,2021-05-12,757.5
Corn,2021-05-13,719.0
Corn,2021-05-14,685.0
Corn,2021-05-17,652.5
Corn,2021-05-18,658.25
Corn,2021-05-19,658.25
Corn,2021-05-20,664.5
Corn,2021-05-21,659.5
Corn,2021-05-24,657.25
Corn,2021-05-25,620.25
Corn,2021-05-26,624.5
Corn,2021-05-27,664.5
Corn,2021-05-28,656.75
Corn,2021-06-01,688.75
Corn,2021-06-02,675.0
Corn,2021-06-03,662.0
Corn,2021-06-04,682.75
Corn,2021-06-07,679.25
Corn,2021-06-08,680.0
Corn,2021-06-09,690.75
Corn,2021-06-10,699.0
Corn,2021-06-11,684.5
Corn,2021-06-14,659.25
Corn,2021-06-15,667.5
Corn,2021-06-16,673.0
Corn,2021-06-17,633.0
Corn,2021-06-18,655.25
Corn,2021-06-21,659.25
Corn,2021-06-22,659.75
Corn,2021-06-23,664.25
Corn,2021-06-24,653.25
Corn,2021-06-25,636.5
Corn,2021-06-28,675.5
Corn,2021-06-29,694.5
Corn,2021-06-30,720.0
Corn,2021-07-01,719.75
Corn,2021-07-02,697.25
Corn,2021-07-06,656.0
Corn,2021-07-07,652.5
Corn,2021-07-08,638.0
Corn,2021-07-09,629.75
Corn,2021-07-12,669.25
Corn,2021-07-13,677.0
Corn,2021-07-14,683.0
Corn,2021-07-15,564.25
Corn,2021-07-16,556.0
Corn,2021-07-19,556.0
Corn,2021-07-20,571.75
Corn,2021-07-21,571.75
Corn,2021-07-22,564.5
Corn,2021-07-23,547.25
Corn,2021-07-26,549.75
Corn,2021-07-27,548.75
Corn,2021-07-28,549.25
Corn,2021-07-29,558.0
Corn,2021-07-30,547.0
Corn,2021-08-02,558.75
Corn,2021-08-03,550.5
Corn,2021-08-04,545.75
Corn,2021-08-05,555.75
Corn,2021-08-06,555.0
Corn,2021-08-09,550.25
Corn,2021-08-10,549.25
Corn,2021-08-11,556.25
Corn,2021-08-12,567.0
Corn,2021-08-13,568.25
Corn,2021-08-16,564.75
Corn,2021-08-17,558.25
Corn,2021-08-18,561.75
Corn,2021-08-19,550.0
Corn,2021-08-20,538.75
Corn,2021-08-23,538.0
Corn,2021-08-24,544.5
Corn,2021-08-25,551.25
Corn,2021-08-26,552.75
Corn,2021-08-27,558.0
Corn,2021-08-30,540.25
Corn,2021-08-31,534.0
Corn,2021-09-01,515.5
Corn,2021-09-02,516.25
Corn,2021-09-03,508.0
Corn,2021-09-07,495.75
Corn,2021-09-08,498.25
Corn,2021-09-09,496.0
Corn,2021-09-10,502.75
Corn,2021-09-13,496.75
Corn,2021-09-14,503.0
Corn,2021-09-15,533.5
Corn,2021-09-16,529.5
Corn,2021-09-17,527.25
Corn,2021-09-20,521.75
Corn,2021-09-21,517.0
Corn,2021-09-22,525.5
Corn,2021-09-23,529.25
Corn,2021-09-24,526.75
Corn,2021-09-27,539.5
Corn,2021-09-28,532.5
Corn,2021-09-29,539.0
Corn,2021-09-30,536.75
Corn,2021-10-01,541.5
Corn,2021-10-04,540.75
Corn,2021-10-05,537.5
Corn,2021-10-06,532.25
Corn,2021-10-07,534.0
Corn,2021-10-08,530.5
Corn,2021-10-11,533.0
Corn,2021-10-12,522.5
Corn,2021-10-13,512.25
Corn,2021-10-14,516.75
Corn,2021-10-15,525.75
Corn,2021-10-18,532.75
Corn,2021-10-19,530.25
Corn,2021-10-20,539.25
Corn,2021-10-21,532.25
Corn,2021-10-22,538.0
Corn,2021-10-25,538.0
Corn,2021-10-26,543.5
Corn,2021-10-27,557.25
Corn,2021-10-28,562.75
Corn,2021-10-29,568.25
Corn,2021-11-01,579.0
Corn,2021-11-02,573.0
Corn,2021-11-03,564.0
Corn,2021-11-04,559.25
Corn,2021-11-05,553.0
Corn,2021-11-08,551.5
Corn,2021-11-09,554.75
Corn,2021-11-10,569.25
Corn,2021-11-11,569.5
Corn,2021-11-12,577.25
Corn,2021-11-15,576.5
Corn,2021-11-16,571.0
Corn,2021-11-17,575.25
Corn,2021-11-18,573.0
Corn,2021-11-19,570.75
Corn,2021-11-22,576.75
Corn,2021-11-23,580.5
Corn,2021-11-24,579.75
Corn,2021-11-26,586.75
Corn,2021-11-29,581.0
Corn,2021-11-30,567.0
Corn,2021-12-01,572.0
Corn,2021-12-02,577.0
Corn,2021-12-03,586.0
Corn,2021-12-06,583.5
Corn,2021-12-07,586.25
Corn,2021-12-08,584.75
Corn,2021-12-09,588.5
Corn,2021-12-10,588.5
Corn,2021-12-13,584.25
Corn,2021-12-14,588.75
Corn,2021-12-15,585.75
Corn,2021-12-16,591.25
Corn,2021-12-17,593.25
Corn,2021-12-20,591.0
Corn,2021-12-21,598.25
Corn,2021-12-22,602.5
Corn,2021-12-23,605.75
Corn,2021-12-27,614.75
Corn,2021-12-28,604.75
Corn,2021-12-29,605.5
Corn,2021-12-30,596.0
Corn,2021-12-31,593.25
Corn,2022-01-03,589.25
Corn,2022-01-04,609.5
Corn,2022-01-05,602.25
Corn,2022-01-06,603.75
Corn,2022-01-07,606.75
Corn,2022-01-10,599.75
Corn,2022-01-11,601.0
Corn,2022-01-12,599.0
Corn,2022-01-13,587.5
Corn,2022-01-14,596.25
Corn,2022-01-18,599.5
Corn,2022-01-19,610.5
Corn,2022-01-20,611.0
Corn,2022-01-21,616.25
Corn,2022-01-24,621.0
Corn,2022-01-25,620.0
Corn,2022-01-26,627.0
Corn,2022-01-27,625.25
Corn,2022-01-28,636.0
Corn,2022-01-31,626.0
Corn,2022-02-01,634.75
Corn,2022-02-02,622.5
Corn,2022-02-03,616.75
Corn,2022-02-04,620.5
Corn,2022-02-07,635.25
Corn,2022-02-08,632.25
Corn,2022-02-09,646.75
Corn,2022-02-10,641.75
Corn,2022-02-11,651.0
Corn,2022-02-14,655.75
Corn,2022-02-15,638.0
Corn,2022-02-16,647.0
Corn,2022-02-17,650.0
Corn,2022-02-18,654.25
Corn,2022-02-22,674.75
Corn,2022-02-23,683.75
Corn,2022-02-24,695.0
Corn,2022-02-25,659.5
Corn,2022-02-28,697.5
Corn,2022-03-01,739.75
Corn,2022-03-02,739.0
Corn,2022-03-03,751.25
Corn,2022-03-04,756.5
Corn,2022-03-07,749.25
Corn,2022-03-08,754.5
Corn,2022-03-09,735.0
Corn,2022-03-10,757.75
Corn,2022-03-11,764.5
Corn,2022-03-14,728.25
Corn,2022-03-15,758.0
Corn,2022-03-16,730.0
Corn,2022-03-17,754.5
Corn,2022-03-18,741.75
Corn,2022-03-21,756.25
Corn,2022-03-22,753.0
Corn,2022-03-23,757.75
Corn,2022-03-24,748.25
Corn,2022-03-25,754.0
Corn,2022-03-28,748.5
Corn,2022-03-29,726.25
Corn,2022-03-30,738.0
Corn,2022-03-31,748.75
Corn,2022-04-01,735.0
Corn,2022-04-04,750.5
Corn,2022-04-05,759.75
Corn,2022-04-06,756.5
Corn,2022-04-07,757.75
Corn,2022-04-08,768.75
Corn,2022-04-11,764.5
Corn,2022-04-12,776.25
Corn,2022-04-13,783.5
Corn,2022-04-14,790.25
Corn,2022-04-18,813.25
Corn,2022-04-19,804.0
